Trading_Date,Agriculture_Fertilizers_Chemicals,Banking_Capital_Markets,Big_Tech_Cloud_Platforms,Biotech_Pharmaceuticals,Climate_Extreme_Weather_Insurance,Defense_Aerospace,Entertainment_Gaming_Streaming,Fintech_Payments,Green_Energy_Storage,Industrial_Machinery_Autos,Luxury_Goods_Retail,Medical_Devices_Diagnostics,Metals_Mining_Critical_Minerals,Oil_Gas_Commodities,Real_Estate_REITs,Semiconductors_CPUs_GPUs,Telecommunications_Connectivity
2018-01-01 00:00:00-05:00,-3.017480604362508,-1.4042468867381652,1.5827359037261184,0.5791055578613158,-7.592461351842202,-4.421787355747934,0.3177938436028776,-2.1881840342560652,-1.0551561081707466,-1.600677853515172,-2.3804948601861793,-0.07824603782852789,-2.870943184800007,-5.016763601306205,-1.5674629151803687,-0.7257665684877934,-0.6747093595808866
2018-01-02 00:00:00-05:00,0.5941891197815105,2.0177455728634963,8.258516192585326,5.725419067485023,-6.399957291325871,-1.6796727319565958,5.283203313500697,1.125899703229954,2.583210513641536,3.826987598936393,4.362276035414125,3.9435311665674138,1.83625320995435,0.5731296708157653,3.28367968858931,5.188185434734419,3.1528571840442408
2018-01-03 00:00:00-05:00,2.5525235274449978,3.6916246466247773,14.337583109271419,10.575557533107391,-6.980011975592217,0.6517717868685732,8.898669701477449,1.429482279776149,6.401659415640235,8.822222302594106,9.050843407119546,7.603274452208236,5.092938890882314,3.319567953644477,6.995360665118415,8.977437810300358,6.2001803226041
2018-01-04 00:00:00-05:00,3.814214148972766,3.2113817552487,17.52623965207652,13.221961084738307,-9.305710984572293,1.8968059044645258,10.694126133714283,0.7974774437478434,8.369887023068252,12.425365715238783,10.70312437535873,9.691118200152232,6.297635433108803,4.697243308967665,9.953335175163172,11.279509777921346,8.492964191392549
2018-01-05 00:00:00-05:00,3.006754762955895,2.0810298677156402,17.56460835248846,11.76716206744238,-10.679541810611276,0.07770644068790182,10.642377622552374,-1.0743035191378123,6.497867730261423,11.097890017390538,9.454854547933797,9.543107677304427,4.2816469287100585,2.5249862915126227,9.647071838377123,9.644565536474238,8.070289478408446
2018-01-08 00:00:00-05:00,-2.823398009538353,0.8478356101722095,19.043873436576042,11.754550584324743,-21.200928861878108,-4.165268522804433,9.914601357498537,-4.213989547999434,3.412475151200278,8.133647519357272,3.4314230233392267,8.626352885649522,-1.9076020849010262,-8.525805902932252,6.41681685661771,7.340665771029801,7.344744504146362
2018-01-09 00:00:00-05:00,0.03354868845798555,2.687864993704296,23.497735128785724,16.018639725007038,-17.76239616154168,0.47510313687309896,12.297782180129063,-1.7766496233220164,7.3229432643481145,12.510664287801339,6.946096171213472,13.180084610067922,-0.9649562998160324,-5.215313980399584,8.923047123255486,11.391198830272556,10.67126149290974
2018-01-10 00:00:00-05:00,0.6962950862007251,2.7930035642276705,25.644687158378996,15.457371750515655,-17.72964306456448,1.1776437741052683,13.58228283527299,-1.1739787710910548,9.13493555071118,13.268643913318657,7.0377402636013615,14.29979771305343,-2.009265753232503,-5.034505620925582,11.681140285316753,12.123076301415887,12.69694203324582
2018-01-11 00:00:00-05:00,-0.002427491761001342,0.8973398492463112,25.654408043005038,13.834435819157665,-19.740303566715244,1.8570452460239475,13.175000469241224,-3.7155978060491903,8.597721078395358,12.08002815118326,5.957585015239098,13.317613564690651,-4.429290834806206,-6.284669426647866,12.039038842147585,11.537001994359612,13.1061667585059
2018-01-12 00:00:00-05:00,-3.353362602707645,-0.28259737287980613,22.486070061084288,11.190209535045428,-21.164814212200007,-0.023482973462127833,10.788827422987824,-7.020608186300693,5.092424944096297,7.992037149512606,1.577232143369654,10.850444118942335,-7.287863202209654,-8.465150318553844,8.84535450624983,7.461405243020006,10.18947289109784
